OrderKey,CustomerKey,StoreKey,Order Date,Delivery Date,Currency Code,GeoLocationKey
3084033,321954,74,6/11/2018,6/11/2018,CAD,
3084034,2088972,630,6/11/2018,6/11/2018,USD,
3084035,522564,999999,6/11/2018,6/13/2018,EUR,
3084036,525115,240,6/11/2018,6/11/2018,EUR,
3084037,863041,999999,6/11/2018,6/13/2018,EUR,
3084038,2032025,450,6/11/2018,6/11/2018,USD,
3084039,526068,220,6/11/2018,6/11/2018,EUR,
3085000,1949420,999999,6/12/2018,6/16/2018,USD,
3085001,186985,60,6/12/2018,6/12/2018,AUD,
3085002,456691,220,6/12/2018,6/12/2018,EUR,
3085003,1705071,999999,6/12/2018,6/19/2018,USD,
3085004,1407573,999999,6/12/2018,6/16/2018,USD,
3085005,1858284,999999,6/12/2018,6/15/2018,USD,
3085006,1720870,999999,6/12/2018,6/16/2018,USD,
3085007,283869,90,6/12/2018,6/12/2018,CAD,
3085008,103223,40,6/12/2018,6/12/2018,AUD,
3085009,1512274,999999,6/12/2018,6/17/2018,USD,
3085010,868496,330,6/12/2018,6/12/2018,EUR,
3085011,1389462,999999,6/12/2018,6/13/2018,USD,
3085012,1412902,530,6/12/2018,6/12/2018,USD,
3085013,125149,35,6/12/2018,6/12/2018,AUD,
3085014,1686113,480,6/12/2018,6/12/2018,USD,
3085015,1697467,999999,6/12/2018,6/13/2018,USD,
3085016,1195699,999999,6/12/2018,6/16/2018,GBP,
3085017,1965288,550,6/12/2018,6/12/2018,USD,
3085018,240341,90,6/12/2018,6/12/2018,CAD,
3085019,1870431,480,6/12/2018,6/12/2018,USD,
3085020,1525958,999999,6/12/2018,6/14/2018,USD,
3085021,682759,130,6/12/2018,6/12/2018,EUR,
3085022,1322428,999999,6/12/2018,6/15/2018,USD,
3085023,489742,999999,6/12/2018,6/14/2018,EUR,
3085024,1529853,999999,6/12/2018,6/14/2018,USD,
3085025,1368909,999999,6/12/2018,6/16/2018,USD,
3085026,865760,310,6/12/2018,6/12/2018,EUR,
3085027,617656,999999,6/12/2018,6/15/2018,EUR,
3085028,1971983,999999,6/12/2018,6/14/2018,USD,
3085029,571454,999999,6/12/2018,6/16/2018,EUR,
3085030,2046265,430,6/12/2018,6/12/2018,USD,
3085031,1653751,999999,6/12/2018,6/13/2018,USD,
3085032,1546540,620,6/12/2018,6/12/2018,USD,
3085033,1722330,999999,6/12/2018,6/14/2018,USD,
3085034,1969254,590,6/12/2018,6/12/2018,USD,
3085035,1058513,390,6/12/2018,6/12/2018,GBP,
3085036,404576,999999,6/12/2018,6/14/2018,EUR,
3085037,1771027,999999,6/12/2018,6/14/2018,USD,
3085038,1089537,999999,6/12/2018,6/15/2018,GBP,
3085039,1425449,999999,6/12/2018,6/16/2018,USD,
3085040,40443,999999,6/12/2018,6/16/2018,AUD,
3085041,2058877,999999,6/12/2018,6/15/2018,USD,
3085042,2068819,605,6/12/2018,6/12/2018,USD,
3085043,1742787,999999,6/12/2018,6/16/2018,USD,
3085044,524438,999999,6/12/2018,6/15/2018,EUR,
3085045,660527,180,6/12/2018,6/12/2018,EUR,
3085046,1387194,999999,6/12/2018,6/16/2018,USD,
3085047,1577472,999999,6/12/2018,6/16/2018,USD,
3085048,1660494,500,6/12/2018,6/12/2018,USD,
3085049,1855974,999999,6/12/2018,6/13/2018,USD,
3086000,868717,999999,6/13/2018,6/18/2018,EUR,
3086001,1041011,999999,6/13/2018,6/16/2018,GBP,
3086002,1426290,999999,6/13/2018,6/15/2018,USD,
3086003,1062069,999999,6/13/2018,6/14/2018,GBP,
3086004,680201,999999,6/13/2018,6/15/2018,EUR,
3086005,101136,35,6/13/2018,6/13/2018,AUD,
3086006,542678,270,6/13/2018,6/13/2018,EUR,
3086007,577280,220,6/13/2018,6/13/2018,EUR,
3086008,2025955,999999,6/13/2018,6/17/2018,USD,
3086009,1300575,999999,6/13/2018,6/19/2018,USD,
3086010,1772294,510,6/13/2018,6/13/2018,USD,
3086011,493927,999999,6/13/2018,6/15/2018,EUR,
3086012,1937213,999999,6/13/2018,6/17/2018,USD,
3086013,1910821,650,6/13/2018,6/13/2018,USD,
3086014,2044631,470,6/13/2018,6/13/2018,USD,
3086015,1340902,550,6/13/2018,6/13/2018,USD,
3086016,2033335,999999,6/13/2018,6/15/2018,USD,
3086017,1549476,999999,6/13/2018,6/18/2018,USD,
3086018,343129,999999,6/13/2018,6/17/2018,CAD,
3086019,1585631,999999,6/13/2018,6/15/2018,USD,
3086020,1307997,605,6/13/2018,6/13/2018,USD,
3086021,1760369,999999,6/13/2018,6/16/2018,USD,
3086022,1475900,999999,6/13/2018,6/16/2018,USD,
3086023,1373148,999999,6/13/2018,6/16/2018,USD,
3086024,916866,999999,6/13/2018,6/15/2018,GBP,
3086025,1625297,500,6/13/2018,6/13/2018,USD,
3086026,1951766,570,6/13/2018,6/13/2018,USD,
3086027,1947876,999999,6/13/2018,6/17/2018,USD,
3086028,1793197,999999,6/13/2018,6/14/2018,USD,
3086029,1388801,999999,6/13/2018,6/14/2018,USD,
3086030,969762,999999,6/13/2018,6/17/2018,GBP,
3086031,69557,999999,6/13/2018,6/16/2018,AUD,
3086032,215385,999999,6/13/2018,6/20/2018,CAD,
3086033,312249,80,6/13/2018,6/13/2018,CAD,
3086034,1215249,999999,6/13/2018,6/14/2018,USD,
3086035,1442640,605,6/13/2018,6/13/2018,USD,
3086036,1025223,999999,6/13/2018,6/15/2018,GBP,
3086037,1927276,550,6/13/2018,6/13/2018,USD,
3086038,655976,999999,6/13/2018,6/15/2018,EUR,
3086039,1834262,610,6/13/2018,6/13/2018,USD,
3086040,422093,999999,6/13/2018,6/15/2018,EUR,
3086041,1865183,480,6/13/2018,6/13/2018,USD,
3086042,1640519,999999,6/13/2018,6/15/2018,USD,
3086043,320355,80,6/13/2018,6/13/2018,CAD,
3086044,1122433,999999,6/13/2018,6/17/2018,GBP,
3086045,1910347,550,6/13/2018,6/13/2018,USD,
3086046,424711,999999,6/13/2018,6/17/2018,EUR,
3086047,1245138,550,6/13/2018,6/13/2018,USD,
3086048,383902,999999,6/13/2018,6/17/2018,CAD,
3086049,1367691,999999,6/13/2018,6/15/2018,USD,
3086050,1340104,490,6/13/2018,6/13/2018,USD,
3086051,1485367,999999,6/13/2018,6/17/2018,USD,
3086052,192200,999999,6/13/2018,6/15/2018,AUD,
3086053,635766,999999,6/13/2018,6/17/2018,EUR,
3086054,1621370,450,6/13/2018,6/13/2018,USD,
3086055,1241312,440,6/13/2018,6/13/2018,USD,
3086056,1538894,999999,6/13/2018,6/18/2018,USD,
3086057,559320,240,6/13/2018,6/13/2018,EUR,
3086058,466299,255,6/13/2018,6/13/2018,EUR,
3086059,501902,999999,6/13/2018,6/16/2018,EUR,
3086060,1867338,999999,6/13/2018,6/18/2018,USD,
3086062,1306301,550,6/13/2018,6/13/2018,USD,
3086063,258135,999999,6/13/2018,6/16/2018,CAD,
3086064,405253,999999,6/13/2018,6/16/2018,EUR,
3086065,1086200,370,6/13/2018,6/13/2018,GBP,
3086066,1129712,420,6/13/2018,6/13/2018,GBP,
3086067,827166,999999,6/13/2018,6/15/2018,EUR,
3086068,1061782,999999,6/13/2018,6/16/2018,GBP,
3086069,898965,999999,6/13/2018,6/15/2018,EUR,
3087000,1432419,490,6/14/2018,6/14/2018,USD,
3087001,1745222,660,6/14/2018,6/14/2018,USD,
3087002,1338079,480,6/14/2018,6/14/2018,USD,
3087003,1854563,510,6/14/2018,6/14/2018,USD,
3087004,1857129,999999,6/14/2018,6/15/2018,USD,
3087005,995272,390,6/14/2018,6/14/2018,GBP,
3087006,1322927,630,6/14/2018,6/14/2018,USD,
3087007,877990,999999,6/14/2018,6/16/2018,EUR,
3087008,1537343,999999,6/14/2018,6/16/2018,USD,
3087009,1066623,999999,6/14/2018,6/18/2018,GBP,
3087010,1735668,999999,6/14/2018,6/16/2018,USD,
3087011,1458811,585,6/14/2018,6/14/2018,USD,
3087012,1621649,570,6/14/2018,6/14/2018,USD,
3087013,1236601,490,6/14/2018,6/14/2018,USD,
3087014,29689,999999,6/14/2018,6/18/2018,AUD,
3087015,1944536,999999,6/14/2018,6/18/2018,USD,
3087016,1604320,999999,6/14/2018,6/17/2018,USD,
3087017,331914,999999,6/14/2018,6/19/2018,CAD,
3087018,281675,80,6/14/2018,6/14/2018,CAD,
3087019,1730190,999999,6/14/2018,6/17/2018,USD,
3087020,1982772,999999,6/14/2018,6/17/2018,USD,
3087021,578579,999999,6/14/2018,6/18/2018,EUR,
3087022,1422773,670,6/14/2018,6/14/2018,USD,
3087023,1635484,610,6/14/2018,6/14/2018,USD,
3087024,419225,999999,6/14/2018,6/16/2018,EUR,
3087025,1291980,650,6/14/2018,6/14/2018,USD,
3087026,1972624,999999,6/14/2018,6/17/2018,USD,
3087027,1629676,620,6/14/2018,6/14/2018,USD,
3087028,1346398,999999,6/14/2018,6/15/2018,USD,
3087029,580710,210,6/14/2018,6/14/2018,EUR,
3087030,764628,999999,6/14/2018,6/16/2018,EUR,
3087031,1932072,430,6/14/2018,6/14/2018,USD,
3087032,1796189,630,6/14/2018,6/14/2018,USD,
3087033,120802,999999,6/14/2018,6/17/2018,AUD,
3087034,1848327,620,6/14/2018,6/14/2018,USD,
3087035,1591733,540,6/14/2018,6/14/2018,USD,
3087036,599044,999999,6/14/2018,6/16/2018,EUR,
3087037,1141748,390,6/14/2018,6/14/2018,GBP,
3087038,1585185,999999,6/14/2018,6/17/2018,USD,
3087039,1748312,999999,6/14/2018,6/18/2018,USD,
3087040,2064097,650,6/14/2018,6/14/2018,USD,
3087041,1749088,999999,6/14/2018,6/18/2018,USD,
3087042,698703,999999,6/14/2018,6/15/2018,EUR,
3087043,1821386,999999,6/14/2018,6/16/2018,USD,
3087044,2021482,999999,6/14/2018,6/16/2018,USD,
3087045,1532000,540,6/14/2018,6/14/2018,USD,
3087046,1962303,999999,6/14/2018,6/20/2018,USD,
3087047,1468485,465,6/14/2018,6/14/2018,USD,
3087048,1926176,999999,6/14/2018,6/15/2018,USD,
3087049,1700005,999999,6/14/2018,6/16/2018,USD,
3087050,1582684,560,6/14/2018,6/14/2018,USD,
3087051,1980004,999999,6/14/2018,6/17/2018,USD,
3087052,249269,74,6/14/2018,6/14/2018,CAD,
3087053,1909047,500,6/14/2018,6/14/2018,USD,
3087054,1440061,999999,6/14/2018,6/18/2018,USD,
3087055,1656224,560,6/14/2018,6/14/2018,USD,
3087056,2067035,999999,6/14/2018,6/18/2018,USD,
3087057,692231,999999,6/14/2018,6/16/2018,EUR,
3087058,2030035,440,6/14/2018,6/14/2018,USD,
3087059,18887,999999,6/14/2018,6/16/2018,AUD,
3087060,1710322,560,6/14/2018,6/14/2018,USD,
3087061,490731,255,6/14/2018,6/14/2018,EUR,
3087062,465854,999999,6/14/2018,6/17/2018,EUR,
3087063,1906758,999999,6/14/2018,6/17/2018,USD,
3087064,1371642,670,6/14/2018,6/14/2018,USD,
3087065,1502555,620,6/14/2018,6/14/2018,USD,
3087066,338683,999999,6/14/2018,6/17/2018,CAD,
3087067,886563,999999,6/14/2018,6/17/2018,EUR,
3087068,1813779,500,6/14/2018,6/14/2018,USD,
3088000,1540634,999999,6/15/2018,6/18/2018,USD,
3088001,1287862,999999,6/15/2018,6/16/2018,USD,
3088002,550515,999999,6/15/2018,6/21/2018,EUR,
3088003,1436157,465,6/15/2018,6/15/2018,USD,
3088004,627190,999999,6/15/2018,6/19/2018,EUR,
3088005,1997104,585,6/15/2018,6/15/2018,USD,
3088006,163416,60,6/15/2018,6/15/2018,AUD,
3088008,2091352,560,6/15/2018,6/15/2018,USD,
3088009,1492176,999999,6/15/2018,6/18/2018,USD,
3088010,485267,999999,6/15/2018,6/16/2018,EUR,
3088011,2091767,999999,6/15/2018,6/19/2018,USD,
3088012,859587,999999,6/15/2018,6/19/2018,EUR,
3088013,869116,999999,6/15/2018,6/17/2018,EUR,
3088014,1635565,999999,6/15/2018,6/18/2018,USD,
3088015,261669,74,6/15/2018,6/15/2018,CAD,
3088016,135272,999999,6/15/2018,6/17/2018,AUD,
3088017,891325,340,6/15/2018,6/15/2018,EUR,
3088018,1136143,420,6/15/2018,6/15/2018,GBP,
3088019,1855892,530,6/15/2018,6/15/2018,USD,
3088020,1669695,450,6/15/2018,6/15/2018,USD,
3088021,1091801,999999,6/15/2018,6/17/2018,GBP,
3088023,1280639,430,6/15/2018,6/15/2018,USD,
3088024,1808415,999999,6/15/2018,6/19/2018,USD,
3088025,387704,999999,6/15/2018,6/18/2018,CAD,
3088026,616775,120,6/15/2018,6/15/2018,EUR,
3088027,815009,320,6/15/2018,6/15/2018,EUR,
3088028,787315,300,6/15/2018,6/15/2018,EUR,
3088029,1528045,660,6/15/2018,6/15/2018,USD,
3088030,850585,999999,6/15/2018,6/17/2018,EUR,
3088031,1951766,570,6/15/2018,6/15/2018,USD,
3088032,988194,420,6/15/2018,6/15/2018,GBP,
3088033,277015,100,6/15/2018,6/15/2018,CAD,
3088034,1729776,999999,6/15/2018,6/16/2018,USD,
3088035,1504078,999999,6/15/2018,6/19/2018,USD,
3088036,539150,210,6/15/2018,6/15/2018,EUR,
3088037,310779,90,6/15/2018,6/15/2018,CAD,
3088038,1041566,400,6/15/2018,6/15/2018,GBP,
3088039,262052,100,6/15/2018,6/15/2018,CAD,
3088040,482377,999999,6/15/2018,6/17/2018,EUR,
3088041,1483256,480,6/15/2018,6/15/2018,USD,
3088042,1959938,530,6/15/2018,6/15/2018,USD,
3088043,458042,270,6/15/2018,6/15/2018,EUR,
3088044,452968,190,6/15/2018,6/15/2018,EUR,
3088045,1958662,605,6/15/2018,6/15/2018,USD,
3088046,1703277,999999,6/15/2018,6/18/2018,USD,
3088047,1297155,999999,6/15/2018,6/18/2018,USD,
3088048,1111119,999999,6/15/2018,6/17/2018,GBP,
3088049,348548,74,6/15/2018,6/15/2018,CAD,
3089000,787713,290,6/16/2018,6/16/2018,EUR,
3089001,554210,999999,6/16/2018,6/19/2018,EUR,
3089002,1362769,999999,6/16/2018,6/19/2018,USD,
3089003,398671,999999,6/16/2018,6/20/2018,CAD,
3089004,177393,999999,6/16/2018,6/20/2018,AUD,
3089005,1089571,999999,6/16/2018,6/19/2018,GBP,
3089006,386574,999999,6/16/2018,6/18/2018,CAD,
3089007,1600419,585,6/16/2018,6/16/2018,USD,
3089008,1329591,999999,6/16/2018,6/19/2018,USD,
3089009,1149286,999999,6/16/2018,6/18/2018,GBP,
3089010,551331,999999,6/16/2018,6/19/2018,EUR,
3089011,9389,999999,6/16/2018,6/17/2018,AUD,
3089012,144328,60,6/16/2018,6/16/2018,AUD,
3089013,1313198,585,6/16/2018,6/16/2018,USD,
3089014,1385568,465,6/16/2018,6/16/2018,USD,
3089015,1959253,999999,6/16/2018,6/19/2018,USD,
3089016,1965288,550,6/16/2018,6/16/2018,USD,
3089017,1173991,999999,6/16/2018,6/20/2018,GBP,
3089018,1330142,999999,6/16/2018,6/17/2018,USD,
3089019,1803860,999999,6/16/2018,6/19/2018,USD,
3089020,1562024,590,6/16/2018,6/16/2018,USD,
3089021,740990,300,6/16/2018,6/16/2018,EUR,
3089022,1458590,999999,6/16/2018,6/19/2018,USD,
3089023,307767,999999,6/16/2018,6/17/2018,CAD,
3089024,857604,999999,6/16/2018,6/20/2018,EUR,
3089025,131907,999999,6/16/2018,6/18/2018,AUD,
3089026,216458,100,6/16/2018,6/16/2018,CAD,
3089027,1874057,999999,6/16/2018,6/20/2018,USD,
3089028,1478691,999999,6/16/2018,6/20/2018,USD,
3089029,355542,999999,6/16/2018,6/19/2018,CAD,
3089030,524920,999999,6/16/2018,6/18/2018,EUR,
3089031,76021,999999,6/16/2018,6/20/2018,AUD,
3089032,564676,999999,6/16/2018,6/17/2018,EUR,
3089033,1318710,540,6/16/2018,6/16/2018,USD,
3089034,1722993,999999,6/16/2018,6/19/2018,USD,
3089035,2000744,999999,6/16/2018,6/18/2018,USD,
3089036,97219,999999,6/16/2018,6/20/2018,AUD,
3089037,574408,999999,6/16/2018,6/21/2018,EUR,
3089038,1224444,999999,6/16/2018,6/18/2018,USD,
3089039,784983,999999,6/16/2018,6/19/2018,EUR,
3089040,921171,999999,6/16/2018,6/20/2018,GBP,
3089041,1742432,999999,6/16/2018,6/18/2018,USD,
3089042,1440032,999999,6/16/2018,6/17/2018,USD,
3089043,1694419,500,6/16/2018,6/16/2018,USD,
3089044,1918817,999999,6/16/2018,6/18/2018,USD,
3089045,889935,999999,6/16/2018,6/19/2018,EUR,
3089046,220034,999999,6/16/2018,6/21/2018,CAD,
3089047,2007280,540,6/16/2018,6/16/2018,USD,
3089048,20092,999999,6/16/2018,6/22/2018,AUD,
3089049,567032,999999,6/16/2018,6/22/2018,EUR,
3089050,1114169,410,6/16/2018,6/16/2018,GBP,
3089051,7725,999999,6/16/2018,6/18/2018,AUD,
3089052,1334070,465,6/16/2018,6/16/2018,USD,
3089053,2029619,999999,6/16/2018,6/18/2018,USD,
3089054,583861,999999,6/16/2018,6/19/2018,EUR,
3089055,607356,130,6/16/2018,6/16/2018,EUR,
3089056,365927,999999,6/16/2018,6/17/2018,CAD,
3089057,1189261,999999,6/16/2018,6/18/2018,GBP,
3089058,423002,999999,6/16/2018,6/19/2018,EUR,
3089059,1811793,999999,6/16/2018,6/18/2018,USD,
3089060,269340,80,6/16/2018,6/16/2018,CAD,
3089061,1585039,999999,6/16/2018,6/20/2018,USD,
3089062,1637776,999999,6/16/2018,6/19/2018,USD,
3089063,1854760,999999,6/16/2018,6/19/2018,USD,
3089064,1335555,490,6/16/2018,6/16/2018,USD,
3089065,950191,999999,6/16/2018,6/19/2018,GBP,
3089066,2040156,999999,6/16/2018,6/18/2018,USD,
3089067,1295740,550,6/16/2018,6/16/2018,USD,
3089068,1240113,999999,6/16/2018,6/19/2018,USD,
3089069,1384111,500,6/16/2018,6/16/2018,USD,
3089070,811602,999999,6/16/2018,6/17/2018,EUR,
3089071,316518,999999,6/16/2018,6/20/2018,CAD,
3089072,519586,200,6/16/2018,6/16/2018,EUR,
3089073,1257738,530,6/16/2018,6/16/2018,USD,
3089074,1676662,999999,6/16/2018,6/19/2018,USD,
3089075,1355082,610,6/16/2018,6/16/2018,USD,
3089076,1336561,999999,6/16/2018,6/17/2018,USD,
3089077,558614,999999,6/16/2018,6/20/2018,EUR,
3089078,1933399,999999,6/16/2018,6/21/2018,USD,
3089079,506422,999999,6/16/2018,6/20/2018,EUR,
3089080,1230014,999999,6/16/2018,6/18/2018,USD,
3089081,353240,999999,6/16/2018,6/18/2018,CAD,
3089082,400656,230,6/16/2018,6/16/2018,EUR,
3089083,1207658,999999,6/16/2018,6/19/2018,USD,
3089084,2091158,999999,6/16/2018,6/19/2018,USD,
3089085,147228,999999,6/16/2018,6/18/2018,AUD,
3089086,848393,999999,6/16/2018,6/17/2018,EUR,
3090000,1313973,999999,6/17/2018,6/18/2018,USD,
3090001,1357523,999999,6/17/2018,6/21/2018,USD,
3090002,1426220,510,6/17/2018,6/17/2018,USD,
3090003,1056183,999999,6/17/2018,6/19/2018,GBP,
3090004,1658995,590,6/17/2018,6/17/2018,USD,
3090005,1144593,999999,6/17/2018,6/19/2018,GBP,
3090006,1456891,999999,6/17/2018,6/20/2018,USD,
3090007,1531024,999999,6/17/2018,6/20/2018,USD,
3090008,1700548,999999,6/17/2018,6/20/2018,USD,
3091000,155611,999999,6/18/2018,6/19/2018,AUD,
3091001,1395434,570,6/18/2018,6/18/2018,USD,
3091002,1661596,999999,6/18/2018,6/19/2018,USD,
3091003,1864693,999999,6/18/2018,6/20/2018,USD,
3091004,126744,999999,6/18/2018,6/22/2018,AUD,
3091005,332635,999999,6/18/2018,6/22/2018,CAD,
3091006,976556,370,6/18/2018,6/18/2018,GBP,
3091007,2007321,480,6/18/2018,6/18/2018,USD,
3091008,1492184,999999,6/18/2018,6/22/2018,USD,
3091009,137734,60,6/18/2018,6/18/2018,AUD,
3091010,1996797,999999,6/18/2018,6/19/2018,USD,
3091011,10504,999999,6/18/2018,6/20/2018,AUD,
3091013,584095,240,6/18/2018,6/18/2018,EUR,
3091014,1737466,999999,6/18/2018,6/21/2018,USD,
3091015,801710,330,6/18/2018,6/18/2018,EUR,
3091016,1322330,490,6/18/2018,6/18/2018,USD,
3091017,1960099,999999,6/18/2018,6/20/2018,USD,
3091018,1439027,630,6/18/2018,6/18/2018,USD,
3091019,1659169,999999,6/18/2018,6/22/2018,USD,
3091020,292911,999999,6/18/2018,6/20/2018,CAD,
3091021,501427,240,6/18/2018,6/18/2018,EUR,
3091022,128305,999999,6/18/2018,6/19/2018,AUD,
3091023,1994972,620,6/18/2018,6/18/2018,USD,
3091024,1778536,999999,6/18/2018,6/21/2018,USD,
3091025,1613129,999999,6/18/2018,6/20/2018,USD,
3091026,1190983,999999,6/18/2018,6/20/2018,GBP,
3091027,1571124,999999,6/18/2018,6/19/2018,USD,
3091028,506515,999999,6/18/2018,6/22/2018,EUR,
3091029,1686731,999999,6/18/2018,6/20/2018,USD,
3091030,620099,999999,6/18/2018,6/25/2018,EUR,
3091031,65507,10,6/18/2018,6/18/2018,AUD,
3091032,1738647,999999,6/18/2018,6/21/2018,USD,
3091033,392374,999999,6/18/2018,6/21/2018,CAD,
3091034,585610,999999,6/18/2018,6/22/2018,EUR,
3091036,1933782,999999,6/18/2018,6/19/2018,USD,
3091037,1148016,999999,6/18/2018,6/21/2018,GBP,
3091038,1914491,999999,6/18/2018,6/24/2018,USD,
3092000,99344,999999,6/19/2018,6/20/2018,AUD,
3092001,1627570,999999,6/19/2018,6/22/2018,USD,
3092002,117995,50,6/19/2018,6/19/2018,AUD,
3092003,685356,999999,6/19/2018,6/20/2018,EUR,
3092004,1579839,999999,6/19/2018,6/25/2018,USD,
3092005,1949149,999999,6/19/2018,6/22/2018,USD,
3092006,365906,80,6/19/2018,6/19/2018,CAD,
3092007,1278561,465,6/19/2018,6/19/2018,USD,
3092008,1204679,670,6/19/2018,6/19/2018,USD,
3092009,780834,999999,6/19/2018,6/24/2018,EUR,
3092010,429663,999999,6/19/2018,6/20/2018,EUR,
3092011,1568316,999999,6/19/2018,6/21/2018,USD,
3092012,274765,999999,6/19/2018,6/24/2018,CAD,
3092013,544127,999999,6/19/2018,6/21/2018,EUR,
3092014,1454940,430,6/19/2018,6/19/2018,USD,
3092015,1997780,999999,6/19/2018,6/23/2018,USD,
3092016,1266103,585,6/19/2018,6/19/2018,USD,
3092017,927986,999999,6/19/2018,6/22/2018,GBP,
3092018,1849831,650,6/19/2018,6/19/2018,USD,
3092019,1765634,620,6/19/2018,6/19/2018,USD,
3092020,1474420,999999,6/19/2018,6/26/2018,USD,
3092021,462897,999999,6/19/2018,6/22/2018,EUR,
3092022,1833543,510,6/19/2018,6/19/2018,USD,
3092023,869957,999999,6/19/2018,6/21/2018,EUR,
3092024,787315,300,6/19/2018,6/19/2018,EUR,
3092025,1960811,530,6/19/2018,6/19/2018,USD,
3092026,1654206,999999,6/19/2018,6/22/2018,USD,
3092027,1404845,999999,6/19/2018,6/21/2018,USD,
3092028,2000872,999999,6/19/2018,6/21/2018,USD,
3092029,2073192,610,6/19/2018,6/19/2018,USD,
3092030,840446,999999,6/19/2018,6/22/2018,EUR,
3092031,1862990,510,6/19/2018,6/19/2018,USD,
3092032,1699570,999999,6/19/2018,6/22/2018,USD,
3092033,436818,240,6/19/2018,6/19/2018,EUR,
3092034,392359,90,6/19/2018,6/19/2018,CAD,
3092035,435599,999999,6/19/2018,6/22/2018,EUR,
3092036,362272,999999,6/19/2018,6/21/2018,CAD,
3092037,124825,60,6/19/2018,6/19/2018,AUD,
3092038,590930,270,6/19/2018,6/19/2018,EUR,
3092039,40443,999999,6/19/2018,6/21/2018,AUD,
3092040,1280639,620,6/19/2018,6/19/2018,USD,
3092041,1784636,999999,6/19/2018,6/22/2018,USD,
3092042,869885,999999,6/19/2018,6/24/2018,EUR,
3092043,429934,999999,6/19/2018,6/24/2018,EUR,
3092044,480516,999999,6/19/2018,6/21/2018,EUR,
3092045,960594,999999,6/19/2018,6/22/2018,GBP,
3092046,1923575,999999,6/19/2018,6/23/2018,USD,
3092047,1334387,999999,6/19/2018,6/22/2018,USD,
3092048,1825416,999999,6/19/2018,6/24/2018,USD,
3092049,213157,80,6/19/2018,6/19/2018,CAD,
3093000,1987493,999999,6/20/2018,6/25/2018,USD,
3093001,1950674,670,6/20/2018,6/20/2018,USD,
3093002,930923,999999,6/20/2018,6/23/2018,GBP,
3093003,1392224,490,6/20/2018,6/20/2018,USD,
3093004,161493,50,6/20/2018,6/20/2018,AUD,
3093005,1621649,999999,6/20/2018,6/21/2018,USD,
3093006,433811,220,6/20/2018,6/20/2018,EUR,
3093007,1390363,999999,6/20/2018,6/22/2018,USD,
3093009,1506640,650,6/20/2018,6/20/2018,USD,
3093010,1595386,999999,6/20/2018,6/21/2018,USD,
3093011,1306536,500,6/20/2018,6/20/2018,USD,
3093012,211057,74,6/20/2018,6/20/2018,CAD,
3093013,336239,999999,6/20/2018,6/24/2018,CAD,
3093014,921597,999999,6/20/2018,6/22/2018,GBP,
3093015,1475145,999999,6/20/2018,6/22/2018,USD,
3093016,1671692,550,6/20/2018,6/20/2018,USD,
3093017,735859,999999,6/20/2018,6/23/2018,EUR,
3093018,1244004,999999,6/20/2018,6/23/2018,USD,
3093019,1884663,999999,6/20/2018,6/23/2018,USD,
3093020,170206,999999,6/20/2018,6/21/2018,AUD,
3093021,1579735,610,6/20/2018,6/20/2018,USD,
3093022,271865,999999,6/20/2018,6/25/2018,CAD,
3093023,1864354,999999,6/20/2018,6/22/2018,USD,
3093024,2057721,999999,6/20/2018,6/22/2018,USD,
3093025,1325088,999999,6/20/2018,6/22/2018,USD,
3093026,525835,255,6/20/2018,6/20/2018,EUR,
3093027,1284640,999999,6/20/2018,6/22/2018,USD,
3093028,1677103,999999,6/20/2018,6/23/2018,USD,
3093029,1916770,999999,6/20/2018,6/23/2018,USD,
3093030,177516,50,6/20/2018,6/20/2018,AUD,
3093031,1737326,610,6/20/2018,6/20/2018,USD,
3093032,1735845,590,6/20/2018,6/20/2018,USD,
3093033,2003638,465,6/20/2018,6/20/2018,USD,
3093034,1264783,999999,6/20/2018,6/22/2018,USD,
3093035,1837603,999999,6/20/2018,6/27/2018,USD,
3093036,1563218,999999,6/20/2018,6/22/2018,USD,
3093037,1953023,670,6/20/2018,6/20/2018,USD,
3093038,79808,60,6/20/2018,6/20/2018,AUD,
3093039,1413791,630,6/20/2018,6/20/2018,USD,
3093040,1954387,490,6/20/2018,6/20/2018,USD,
3093041,1064658,999999,6/20/2018,6/23/2018,GBP,
3093042,1524039,470,6/20/2018,6/20/2018,USD,
3093043,1248024,999999,6/20/2018,6/25/2018,USD,
3093044,412041,999999,6/20/2018,6/22/2018,EUR,
3093045,1189301,999999,6/20/2018,6/22/2018,GBP,
3093046,1626758,999999,6/20/2018,6/23/2018,USD,
3093047,1202604,999999,6/20/2018,6/23/2018,USD,
3093048,1368275,550,6/20/2018,6/20/2018,USD,
3093049,418689,210,6/20/2018,6/20/2018,EUR,
3093050,314334,999999,6/20/2018,6/23/2018,CAD,
3093051,1662787,999999,6/20/2018,6/24/2018,USD,
3093052,768089,999999,6/20/2018,6/22/2018,EUR,
3093053,971940,410,6/20/2018,6/20/2018,GBP,
3093054,930820,390,6/20/2018,6/20/2018,GBP,
3093055,1864772,999999,6/20/2018,6/22/2018,USD,
3093056,224035,999999,6/20/2018,6/26/2018,CAD,
3093057,360001,74,6/20/2018,6/20/2018,CAD,
3093058,1217343,440,6/20/2018,6/20/2018,USD,
3093059,2098097,540,6/20/2018,6/20/2018,USD,
3093060,619018,999999,6/20/2018,6/24/2018,EUR,
